Date,CTVA,IR,ACMR,ALTM,BNTX,BWB,CARG,CGBD,CHX,CMBM,CRNC,EXPI,EYE,FLMN,FNKO,FOCS,FRG,FTDR,FUTU,GO,GRWG,GSHD,GSKY,GTX,HHR,HLNE,ILPT,IMXI,INMD,LAZY,LBC,LPRO,LSEA,LX,MESA,MRBK,NCSM,NESR,NIU,NMRK,OPRA,OPRT,PECO,PGNY,PLMR,PNTG,ROAD,ROKU,RTLR,SCPL,SGH,SITM,SMPL,STXB,TW,VCTR,VRRM,XP,SAFE
2019-09-10,27.559078216552734,28.70066261291504,14.579999923706055,2.467639207839966,,11.630000114440918,34.77000045776367,10.94822883605957,29.299999237060547,9.380000114440918,,4.188037872314453,30.350000381469727,5.8099212646484375,23.959999084472656,22.34000015258789,10.506336212158203,48.650001525878906,11.649999618530273,35.209999084472656,5.090000152587891,42.89198303222656,7.190000057220459,10.770000457763672,17.252708435058594,55.57798385620117,19.351701736450195,12.479999542236328,12.600000381469727,4.739999771118164,10.612414360046387,10.15999984741211,10.244999885559082,11.470000267028809,7.269999980926514,16.67473793029785,48.599998474121094,7.659999847412109,8.449999809265137,9.360472679138184,13.529999732971191,,,,34.959999084472656,,15.800000190734863,144.13999938964844,15.847716331481934,11.8100004196167,15.585000038146973,,29.170000076293945,20.603010177612305,40.363712310791016,16.846115112304688,14.4399995803833,,26.870512008666992
2019-09-11,28.244192123413086,28.55890655517578,14.3100004196167,2.5678014755249023,,11.779999732971191,35.720001220703125,11.029932975769043,28.969999313354492,10.020000457763672,,4.657257556915283,32.220001220703125,6.123500347137451,25.850000381469727,22.8799991607666,10.515166282653809,50.45000076293945,11.970000267028809,36.650001525878906,5.099999904632568,44.19773483276367,6.880000114440918,11.470000267028809,17.271739959716797,56.542213439941406,19.493738174438477,13.0,13.420000076293945,4.510000228881836,10.862344741821289,10.15999984741211,10.220000267028809,11.1899995803833,7.519999980926514,16.412288665771484,51.20000076293945,7.699999809265137,8.399999618530273,9.76956558227539,13.5,,,,34.77000045776367,,15.529999732971191,149.75999450683594,15.488493919372559,11.3100004196167,15.845000267028809,,29.899999618530273,20.760061264038086,40.32408905029297,16.48415184020996,14.920000076293945,,27.969057083129883
2019-09-12,28.85211181640625,29.050323486328125,14.270000457763672,2.5495898723602295,,11.729999542236328,34.369998931884766,11.044788360595703,28.809999465942383,11.069999694824219,,4.447606086730957,31.399999618530273,5.836051940917969,26.989999771118164,22.8799991607666,10.532822608947754,51.279998779296875,11.869999885559082,36.849998474121094,5.0,46.07722473144531,7.119999885559082,11.84000015258789,17.947385787963867,57.496795654296875,19.52924346923828,14.0,13.670000076293945,4.519999980926514,11.073823928833008,10.199999809265137,10.25,11.789999961853027,7.53000020980835,17.040285110473633,51.0,7.699999809265137,8.430000305175781,9.818267822265625,13.40999984741211,,,,34.540000915527344,,15.710000038146973,147.77999877929688,15.613805770874023,11.5600004196167,15.630000114440918,,30.329999923706055,21.378446578979492,39.393001556396484,16.18088150024414,14.960000038146973,,28.08571434020996
2019-09-13,29.064403533935547,29.513389587402344,14.699999809265137,2.586013078689575,,11.829999923706055,35.56999969482422,11.074496269226074,28.760000228881836,10.880000114440918,,4.462581157684326,30.649999618530273,5.914447784423828,27.389999389648438,23.25,10.506336212158203,51.45000076293945,11.989999771118164,36.959999084472656,5.050000190734863,45.988197326660156,7.420000076293945,12.3100004196167,18.93705940246582,58.59626770019531,19.511491775512695,13.90999984741211,14.239999771118164,4.559999942779541,11.102662086486816,10.199999809265137,10.25,11.4399995803833,7.789999961853027,16.871572494506836,51.599998474121094,7.699999809265137,8.579999923706055,9.847488403320312,13.1899995803833,,,,35.040000915527344,,15.729999542236328,147.5500030517578,15.730761528015137,11.819999694824219,15.484999656677246,,30.1200008392334,21.378446578979492,38.759071350097656,16.347187042236328,14.850000381469727,,29.582841873168945
2019-09-16,28.36963653564453,30.09931182861328,14.649999618530273,2.795443534851074,,11.880000114440918,34.54999923706055,11.148773193359375,32.209999084472656,10.420000076293945,25.5,4.397689342498779,27.770000457763672,6.097368240356445,27.860000610351562,23.600000381469727,10.506336212158203,50.97999954223633,12.199999809265137,37.150001525878906,5.0,43.17885208129883,8.0,12.279999732971191,19.98383331298828,58.07316970825195,19.502614974975586,13.859999656677246,13.765000343322754,4.5,10.968084335327148,10.199999809265137,10.25,11.449999809265137,7.550000190734863,16.618497848510742,53.400001525878906,7.730000019073486,8.550000190734863,10.100738525390625,12.960000038146973,,,,34.31999969482422,,14.8100004196167,149.5399932861328,15.655574798583984,11.720000267028809,15.454999923706055,,29.719999313354492,21.142873764038086,39.135467529296875,16.043920516967773,14.899999618530273,,29.184253692626953
2019-09-17,27.96435546875,29.352733612060547,14.539999961853027,2.8500776290893555,,11.84000015258789,34.900001525878906,11.133916854858398,30.530000686645508,10.90999984741211,21.867000579833984,4.327805042266846,26.940000534057617,5.8099212646484375,24.90999984741211,23.520000457763672,10.488678932189941,51.560001373291016,12.420000076293945,36.72999954223633,4.96999979019165,43.544857025146484,7.590000152587891,12.220000267028809,19.60318946838379,58.46064376831055,19.396089553833008,13.949999809265137,13.739999771118164,4.5,10.852730751037598,10.199999809265137,10.25,11.40999984741211,7.409999847412109,16.62786865234375,53.599998474121094,7.429999828338623,8.520000457763672,9.565017700195312,12.84000015258789,,,,34.29999923706055,,14.399999618530273,150.52000427246094,15.55532455444336,11.59000015258789,15.600000381469727,,29.239999771118164,21.07416343688965,38.71944808959961,15.779783248901367,14.75,,29.232866287231445
2019-09-18,28.12839698791504,29.05977439880371,14.680000305175781,2.731703758239746,,11.800000190734863,33.13999938964844,11.1116361618042,29.799999237060547,10.5,21.867000579833984,4.053261756896973,26.56999969482422,5.8099212646484375,25.110000610351562,23.479999542236328,10.479849815368652,51.459999084472656,12.170000076293945,36.869998931884766,5.099999904632568,44.474708557128906,7.46999979019165,11.520000457763672,19.232059478759766,58.46064376831055,19.254060745239258,13.739999771118164,13.875,4.5,10.987309455871582,10.199999809265137,10.270000457763672,11.239999771118164,7.289999961853027,16.702856063842773,52.0,7.110000133514404,8.40999984741211,9.389694213867188,11.84000015258789,,,,34.65999984741211,,15.569999694824219,129.8800048828125,15.580388069152832,11.350000381469727,15.850000381469727,,29.079999923706055,21.0839786529541,39.7793083190918,16.601543426513672,14.739999771118164,,29.106483459472656
2019-09-19,28.11874771118164,28.379350662231445,14.260000228881836,2.677069902420044,,11.960000038146973,33.380001068115234,11.059643745422363,29.299999237060547,10.75,18.82900047302246,4.22797155380249,25.65999984741211,5.661841869354248,23.40999984741211,23.600000381469727,10.5504789352417,52.189998626708984,12.369999885559082,37.41999816894531,5.090000152587891,45.988197326660156,7.550000190734863,11.3100004196167,18.727706909179688,59.35184860229492,19.262935638427734,13.779999732971191,13.645000457763672,4.5,10.871956825256348,10.1850004196167,10.270000457763672,11.369999885559082,7.239999771118164,16.641931533813477,48.0,6.949999809265137,8.289999961853027,9.33125114440918,10.949999809265137,,,,35.91999816894531,,16.219999313354492,133.75999450683594,15.3214111328125,10.890000343322754,16.325000762939453,,29.469999313354492,20.86803436279297,39.2840461730957,16.611328125,14.539999961853027,,29.01898956298828
2019-09-20,27.906455993652344,27.878480911254883,14.390000343322754,2.7590208053588867,,12.140000343322754,33.13999938964844,11.067069053649902,29.489999771118164,9.8100004196167,17.5,4.163079261779785,24.93000030517578,5.748948097229004,21.920000076293945,23.989999771118164,10.506336212158203,52.11000061035156,12.279999732971191,38.08000183105469,4.949999809265137,48.65904998779297,7.199999809265137,10.829999923706055,18.803836822509766,59.19684982299805,19.458229064941406,13.859999656677246,13.03499984741211,4.590000152587891,10.977697372436523,10.1899995803833,10.270000457763672,10.859999656677246,7.46999979019165,16.637243270874023,42.599998474121094,6.75,8.399999618530273,9.233847618103027,10.100000381469727,,,,37.939998626708984,,16.0,108.05000305175781,15.580388069152832,10.899999618530273,16.05500030517578,,29.229999542236328,20.92692756652832,39.86845016479492,16.630891799926758,14.550000190734863,,28.756507873535156
2019-09-23,27.867860794067383,27.68947410583496,14.859999656677246,2.677069902420044,,12.380000114440918,31.860000610351562,11.119062423706055,29.600000381469727,9.5600004196167,17.733999252319336,4.178054332733154,24.780000686645508,5.818632125854492,21.260000228881836,24.020000457763672,10.462193489074707,51.540000915527344,12.109999656677246,38.91999816894531,4.900000095367432,48.74808120727539,6.989999771118164,10.529999732971191,19.022705078125,58.84812927246094,19.351701736450195,14.460000038146973,13.53499984741211,4.510000228881836,11.044984817504883,10.1899995803833,10.270000457763672,11.15999984741211,7.409999847412109,16.496644973754883,42.599998474121094,6.690000057220459,8.079999923706055,9.20462703704834,10.329999923706055,,,,38.0099983215332,,15.899999618530273,107.37000274658203,15.246223449707031,10.90999984741211,15.574999809265137,,29.170000076293945,21.201765060424805,39.76940155029297,16.630891799926758,14.390000343322754,,29.184253692626953
2019-09-24,27.250289916992188,27.339815139770508,14.1899995803833,2.5495898723602295,,11.970000267028809,30.270000457763672,11.052214622497559,27.780000686645508,9.380000114440918,18.0,4.048269748687744,24.729999542236328,5.52247428894043,20.40999984741211,23.649999618530273,10.506336212158203,51.4900016784668,11.4399995803833,37.790000915527344,4.619999885559082,47.847904205322266,6.670000076293945,10.3100004196167,18.775287628173828,57.58882522583008,19.17416763305664,14.15999984741211,13.369999885559082,4.880000114440918,10.948860168457031,10.180000305175781,10.270000457763672,10.380000114440918,7.170000076293945,16.707544326782227,40.0,6.489999771118164,8.069999694824219,8.863714218139648,10.109999656677246,,,,35.58000183105469,,15.1899995803833,103.52999877929688,15.346473693847656,10.600000381469727,15.640000343322754,,29.459999084472656,21.0839786529541,39.155277252197266,15.995010375976562,14.199999809265137,,29.125925064086914
2019-09-25,27.211692810058594,27.69892692565918,14.579999923706055,2.595118522644043,,12.079999923706055,30.06999969482422,11.029932975769043,28.049999237060547,9.960000038146973,17.950000762939453,4.108170032501221,24.959999084472656,5.4876322746276855,20.059999465942383,23.940000534057617,10.515166282653809,52.02000045776367,11.220000267028809,35.90999984741211,4.329999923706055,47.87758255004883,6.730000019073486,10.359999656677246,18.32802963256836,57.60820007324219,18.881227493286133,14.010000228881836,13.510000228881836,4.800000190734863,11.025760650634766,10.180000305175781,10.270000457763672,10.420000076293945,7.260000228881836,16.384170532226562,39.599998474121094,6.599999904632568,8.180000305175781,9.024429321289062,10.430000305175781,,,,36.79999923706055,,15.4399995803833,106.30000305175781,15.196100234985352,10.640000343322754,13.852499961853027,,28.549999237060547,21.142873764038086,39.373191833496094,15.985225677490234,14.260000228881836,,29.164812088012695
2019-09-26,26.671316146850586,27.57607078552246,14.100000381469727,2.6406471729278564,,11.970000267028809,30.600000381469727,11.119062423706055,26.75,9.75,17.5,4.06324577331543,24.149999618530273,5.26986837387085,20.059999465942383,23.700000762939453,10.532822608947754,51.59000015258789,11.1899995803833,35.709999084472656,4.199999809265137,48.441429138183594,6.420000076293945,9.960000038146973,18.28996467590332,56.84292984008789,19.01438331604004,13.989999771118164,13.239999771118164,4.800000190734863,10.910408020019531,10.180000305175781,10.270000457763672,10.25,6.880000114440918,16.412288665771484,39.20000076293945,6.679999828338623,8.15999984741211,9.039041519165039,10.130000114440918,16.170000076293945,,,36.5,,15.199999809265137,103.33999633789062,15.171035766601562,10.569999694824219,12.489999771118164,,28.809999465942383,20.877849578857422,37.05042266845703,15.887395858764648,14.119999885559082,,29.077320098876953
2019-09-27,26.82571029663086,27.10355567932129,13.770000457763672,2.677069902420044,,11.869999885559082,30.610000610351562,11.004826545715332,26.989999771118164,9.520000457763672,17.5,4.083211898803711,23.93000030517578,5.226315975189209,20.06999969482422,23.770000457763672,10.515166282653809,46.97999954223633,10.770000457763672,34.36000061035156,4.380000114440918,48.23369216918945,6.414999961853027,9.90999984741211,18.00448226928711,55.69987487792969,18.850156784057617,14.100000381469727,11.119999885559082,4.650000095367432,10.766217231750488,10.180000305175781,10.260000228881836,9.949999809265137,6.809999942779541,16.459156036376953,39.79999923706055,6.659999847412109,8.229999542236328,9.009819984436035,10.109999656677246,16.260000228881836,,,36.540000915527344,,15.25,99.73999786376953,15.079144477844238,10.800000190734863,12.489999771118164,,28.719999313354492,21.00545310974121,36.1738166809082,15.515645027160645,13.805000305175781,,29.184253692626953
2019-09-30,27.018699645996094,26.73499298095703,13.859999656677246,2.576907157897949,,11.9399995803833,30.950000762939453,10.96674633026123,27.049999237060547,9.699999809265137,17.25,4.183045864105225,24.06999969482422,5.0085530281066895,20.575000762939453,23.799999237060547,10.515166282653809,48.56999969482422,10.970000267028809,34.68000030517578,4.25,48.817325592041016,6.84499979019165,9.960000038146973,18.356578826904297,55.17677307128906,18.863475799560547,13.739999771118164,10.755000114440918,4.760000228881836,10.891181945800781,10.199999809265137,10.260000228881836,10.029999732971191,6.75,16.637243270874023,40.0,6.679999828338623,8.4399995803833,8.824752807617188,10.050000190734863,16.219999313354492,,,39.41999816894531,,15.579999923706055,101.76000213623047,14.886998176574707,10.699999809265137,12.739999771118164,,28.989999771118164,21.152687072753906,36.629451751708984,15.04606819152832,14.350000381469727,,29.650894165039062
2019-10-01,26.584470748901367,25.572599411010742,13.529999732971191,2.3492653369903564,,11.710000038146973,31.06999969482422,10.768736839294434,25.950000762939453,9.350000381469727,17.75,4.088203430175781,25.049999237060547,4.790790557861328,20.280000686645508,23.760000228881836,10.523994445800781,48.220001220703125,10.59000015258789,33.689998626708984,4.309999942779541,44.13837814331055,6.579999923706055,9.739999771118164,18.727706909179688,54.69242858886719,18.881227493286133,13.520000457763672,11.255000114440918,4.760000228881836,10.660477638244629,10.199999809265137,10.260000228881836,9.270000457763672,6.489999771118164,16.637243270874023,40.599998474121094,6.510000228881836,8.399999618530273,8.561763763427734,10.079999923706055,15.579999923706055,,,38.540000915527344,15.09000015258789,15.720000267028809,102.4000015258789,14.369044303894043,9.770000457763672,12.59000015258789,,28.540000915527344,21.05453109741211,37.461490631103516,14.488444328308105,13.890000343322754,,30.53555679321289
2019-10-02,25.995853424072266,25.629304885864258,13.819999694824219,2.249102830886841,,11.600000381469727,30.850000381469727,10.517415046691895,25.260000228881836,9.180000305175781,15.350000381469727,4.118154048919678,24.579999923706055,4.721106052398682,19.829999923706055,23.290000915527344,10.523994445800781,47.90999984741211,10.399999618530273,33.0099983215332,4.179999828338623,42.83262634277344,6.675000190734863,9.489999771118164,18.584964752197266,54.082157135009766,18.765827178955078,13.1899995803833,11.010000228881836,4.570000171661377,10.506674766540527,10.199999809265137,10.270000457763672,8.970000267028809,6.309999942779541,16.35605239868164,39.0,6.400000095367432,8.5,8.444878578186035,10.199999809265137,15.399999618530273,,,37.61000061035156,16.65999984741211,15.420000076293945,102.62000274658203,14.41081428527832,10.039999961853027,12.4399995803833,,27.389999389648438,21.103609085083008,38.21428298950195,14.537357330322266,13.84000015258789,,31.31325912475586
2019-10-03,25.937950134277344,26.300275802612305,13.949999809265137,2.239997148513794,,11.555000305175781,30.209999084472656,10.509799003601074,25.600000381469727,9.180000305175781,15.699999809265137,3.9334611892700195,23.059999465942383,4.764657974243164,19.149999618530273,22.530000686645508,10.523994445800781,48.689998626708984,10.460000038146973,33.90999984741211,4.050000190734863,43.267879486083984,6.559999942779541,9.390000343322754,18.347063064575195,54.6246223449707,18.83684539794922,13.09000015258789,11.255000114440918,4.980000019073486,10.42977523803711,10.199999809265137,10.270000457763672,9.050000190734863,6.25,16.30918312072754,40.0,6.440000057220459,8.529999732971191,8.746829986572266,10.210000038146973,14.420000076293945,,,37.709999084472656,15.350000381469727,15.90999984741211,108.83999633789062,14.719919204711914,10.279999732971191,12.704999923706055,,27.31999969482422,20.809139251708984,38.77887725830078,14.204741477966309,13.854999542236328,,32.43682861328125
2019-10-04,24.982650756835938,26.668838500976562,13.899999618530273,2.303736925125122,,11.645000457763672,30.28499984741211,10.570725440979004,25.3799991607666,9.239999771118164,13.850000381469727,4.078220367431641,23.915000915527344,4.738526344299316,19.924999237060547,22.139999389648438,10.54164981842041,49.5,10.529999732971191,34.0,4.099999904632568,45.72111129760742,6.909999847412109,9.210000038146973,17.538192749023438,54.64398956298828,19.156414031982422,13.529999732971191,12.265000343322754,4.849999904632568,10.362485885620117,10.199999809265137,10.270000457763672,8.819999694824219,6.349999904632568,16.6409912109375,40.20000076293945,6.46999979019165,8.5600004196167,8.922155380249023,10.119999885559082,15.0,,,38.45000076293945,16.0,16.510000228881836,106.7699966430664,14.43587875366211,10.119999885559082,13.645000457763672,,27.260000228881836,21.250844955444336,39.274139404296875,14.234089851379395,13.970000267028809,,32.8178596496582
2019-10-07,25.088794708251953,26.054567337036133,13.489999771118164,2.2673141956329346,,11.720000267028809,30.399999618530273,10.677346229553223,24.65999984741211,9.130000114440918,13.949999809265137,4.118154048919678,22.969999313354492,4.799500465393066,20.170000076293945,21.530000686645508,10.5504789352417,49.81999969482422,10.479999542236328,33.54999923706055,3.994999885559082,46.23550033569336,6.940000057220459,9.140000343322754,17.18609619140625,53.985286712646484,19.05876350402832,13.720000267028809,12.015000343322754,4.630000114440918,10.362485885620117,10.199999809265137,10.239999771118164,8.640000343322754,6.5,16.252946853637695,41.79999923706055,6.329999923706055,9.0,8.824752807617188,10.130000114440918,15.40999984741211,,,38.9900016784668,17.809999465942383,16.479999542236328,106.25,13.775903701782227,10.0,13.850000381469727,,26.450000762939453,20.956375122070312,39.81892776489258,14.498226165771484,13.979999542236328,,33.53108596801758
2019-10-08,25.30108070373535,25.525348663330078,13.109999656677246,2.185363292694092,,11.600000381469727,29.6200008392334,10.669730186462402,24.030000686645508,8.859999656677246,14.029999732971191,4.217987537384033,22.75,4.747236728668213,19.65999984741211,21.280000686645508,10.5504789352417,49.61000061035156,10.460000038146973,32.79999923706055,3.9000000953674316,45.41445541381836,6.65500020980835,8.819999694824219,16.653194427490234,52.63880157470703,18.987749099731445,13.59000015258789,11.5,4.630000114440918,10.362485885620117,10.199999809265137,10.239999771118164,8.5600004196167,6.5,16.54351234436035,42.400001525878906,6.139999866485596,8.970000267028809,8.605595588684082,10.140000343322754,15.229999542236328,,,38.02000045776367,18.6299991607666,15.579999923706055,108.0,13.57540512084961,9.859999656677246,13.595000267028809,,26.309999465942383,20.760061264038086,38.4619140625,14.283002853393555,14.199999809265137,,33.24774169921875
2019-10-09,25.252832412719727,25.827760696411133,13.350000381469727,2.212679862976074,,11.75,29.670000076293945,10.593572616577148,24.06999969482422,8.850000381469727,15.3100004196167,4.237954616546631,22.860000610351562,4.7733683586120605,19.549999237060547,21.75,10.515166282653809,51.040000915527344,10.630000114440918,32.849998474121094,3.8499999046325684,45.760677337646484,6.755000114440918,8.960000038146973,16.662710189819336,53.24907684326172,18.969999313354492,13.5,11.850000381469727,4.730000019073486,10.400934219360352,10.199999809265137,10.239999771118164,9.0,6.380000114440918,16.44040870666504,43.0,6.099999904632568,8.9399995803833,8.668906211853027,10.329999923706055,15.550000190734863,,,38.0,20.6200008392334,15.600000381469727,117.79000091552734,13.45844841003418,9.739999771118164,13.755000114440918,,27.084999084472656,20.63245964050293,39.45243835449219,14.146041870117188,14.039999961853027,,33.46269607543945
2019-10-10,24.828256607055664,26.583786010742188,13.239999771118164,2.1944684982299805,14.239999771118164,11.960000038146973,28.68000030517578,10.585955619812012,24.25,8.270000457763672,16.020000457763672,4.208004474639893,23.270000457763672,5.352618217468262,19.8700008392334,22.0,10.515166282653809,51.36000061035156,10.739999771118164,32.29999923706055,3.5899999141693115,45.899169921875,6.769999980926514,9.069999694824219,17.10045051574707,53.60749053955078,18.863475799560547,13.555000305175781,11.760000228881836,4.349999904632568,10.37209701538086,10.199999809265137,10.239999771118164,9.239999771118164,6.340000152587891,16.318559646606445,40.79999923706055,6.119999885559082,8.970000267028809,8.600725173950195,10.369999885559082,15.680000305175781,,,38.75,19.899999618530273,15.899999618530273,116.12999725341797,13.358198165893555,9.630000114440918,13.789999961853027,,27.020000457763672,20.917110443115234,40.66086196899414,14.38083267211914,13.989999771118164,,33.50177001953125
2019-10-11,25.725664138793945,27.94463539123535,13.229999542236328,2.230891704559326,13.819999694824219,12.130000114440918,29.329999923706055,10.692577362060547,25.510000228881836,8.359999656677246,16.260000228881836,4.212996006011963,23.93000030517578,5.56602668762207,20.0,22.68000030517578,10.506336212158203,51.16999816894531,10.760000228881836,32.790000915527344,3.75,46.542152404785156,7.300000190734863,9.600000381469727,17.23367691040039,54.498687744140625,18.827964782714844,13.75,12.180000305175781,4.599999904632568,10.63163948059082,10.199999809265137,10.239999771118164,9.550000190734863,6.429999828338623,16.464778900146484,42.599998474121094,6.429999828338623,9.180000305175781,8.883194923400879,10.460000038146973,15.5600004196167,,,39.40999984741211,18.969999313354492,15.75,121.5999984741211,13.166054725646973,9.630000114440918,13.765000343322754,,26.399999618530273,21.201765060424805,39.88826370239258,14.791712760925293,14.045000076293945,,33.48223114013672
2019-10-14,25.4072265625,27.472116470336914,12.8100004196167,2.212679862976074,12.75,12.079999923706055,29.790000915527344,10.669730186462402,25.420000076293945,8.319999694824219,16.780000686645508,4.272896766662598,23.829999923706055,5.409237384796143,19.0,22.600000381469727,10.506336212158203,50.72999954223633,10.720000267028809,33.560001373291016,3.5199999809265137,46.88837432861328,7.050000190734863,9.109999656677246,17.23367691040039,54.304954528808594,18.774703979492188,14.0,13.585000038146973,4.599999904632568,10.477836608886719,10.199999809265137,10.239999771118164,9.739999771118164,7.03000020980835,16.416975021362305,40.599998474121094,6.269999980926514,8.949999809265137,8.868584632873535,10.149999618530273,15.579999923706055,,,40.900001525878906,18.18000030517578,15.6850004196167,119.12000274658203,13.00732707977295,9.609999656677246,14.204999923706055,,24.950000762939453,20.887664794921875,39.53167724609375,14.860191345214844,13.960000038146973,,33.49199676513672
